iso_alpha_3,year,frac_trns_mtkm_dem_freight_rail_freight
BIH,2017,0.09082047024767684
BIH,2018,0.09405905315417325
BIH,2019,0.09811465948441708
BIH,2020,0.0930782035906707
BIH,2021,0.4669370534451992
BLR,2011,0.21154560469968134
BLR,2012,0.20810736826882353
BLR,2013,0.19037407040686385
BLR,2014,0.1928229512320387
BLR,2015,0.18549821062563404
BLR,2016,0.1861167844677355
BLR,2017,0.20215027789520154
BLR,2018,0.20835166228753274
BLR,2019,0.20199789558462478
BLR,2020,0.18986491930069554
BLR,2021,0.23379981085977938
BLZ,2011,0.16546762586665653
BLZ,2012,0.16546762593989073
BLZ,2013,0.1654676259100279
BLZ,2014,0.16546762594749517
BLZ,2015,0.1654676258666855
BLZ,2016,0.16546762595511608
BLZ,2017,0.1654676259291326
BLZ,2018,0.16546762594337833
BLZ,2019,0.16546762586629266
BLZ,2020,0.16546762589689104
BLZ,2021,0.16546762587328803
BOL,2011,0.16546762593292716
BOL,2012,0.16546762593876196
BOL,2013,0.16546762589714298
BOL,2014,0.16546762588216166
BOL,2015,0.165467625896148
BOL,2016,0.16546762584649255
BOL,2017,0.1654676259367333
BOL,2018,0.16546762592942693
BOL,2019,0.16546762594556386
BOL,2020,0.1654676258940758
BOL,2021,0.16546762595852313
BRA,2011,0.24258875770295485
BRA,2012,0.23986038834259402
BRA,2013,0.2373838766929677
BRA,2014,0.23512853063270373
BRA,2015,0.23306375391788456
BRA,2016,0.2342545039311073
BRA,2017,0.23545426498473168
BRA,2018,0.23665544643933717
BRA,2019,0.23785175663975475
BRA,2020,0.23903570830870632
BRA,2021,0.23776170674547556
BRB,2011,0.16546762587956612
BRB,2012,0.16546762592986203
BRB,2013,0.165467625880228
BRB,2014,0.16546762587826833
BRB,2015,0.16546762586366104
BRB,2016,0.1654676258996395
BRB,2017,0.16546762589793446
BRB,2018,0.16546762596129813
BRB,2019,0.16546762588267494
BRB,2020,0.1654676258911115
BRB,2021,0.16546762590744485
BRN,2011,0.20808382277080462
BRN,2012,0.2077948136541607
BRN,2013,0.2074984660849509
BRN,2014,0.20720366598424772
BRN,2015,0.20691945169283157
BRN,2016,0.20686471139639295
BRN,2017,0.20681945600465018
BRN,2018,0.2067851920014235
BRN,2019,0.2067580467165602
BRN,2020,0.20673879895078587
BRN,2021,0.20561217699185472
BTN,2011,0.16546762585846567
BTN,2012,0.1654676259424294
BTN,2013,0.16546762592064984
BTN,2014,0.16546762588723862
BTN,2015,0.16546762590757363
BTN,2016,0.16546762589308864
BTN,2017,0.16546762587799055
BTN,2018,0.1654676259549167
BTN,2019,0.16546762590100642
BTN,2020,0.16546762586633465
BTN,2021,0.16546762592877845
BWA,2011,0.2763471818503858
BWA,2012,0.27639984153675634
BWA,2013,0.27645229663091575
BWA,2014,0.27650354105550934
BWA,2015,0.2765531733056173
BWA,2016,0.2765665359441326
BWA,2017,0.27657890250609957
BWA,2018,0.2765906146754744
BWA,2019,0.2818984878250419
BWA,2020,0.2793421383122778
BWA,2021,0.26931370167159546
CAF,2011,0.1654676258390342
CAF,2012,0.16546762585615063
CAF,2013,0.16546762584706293
CAF,2014,0.16546762590508285
CAF,2015,0.16546762592085174
CAF,2016,0.16546762586269714
CAF,2017,0.16546762584368546
CAF,2018,0.1654676259209009
CAF,2019,0.16546762587579045
CAF,2020,0.16546762585009947
CAF,2021,0.16546762594814576
CAN,2011,0.25722194325977843
CAN,2012,0.22622792807668432
CAN,2013,0.22663189514697574
CAN,2014,0.23044810032122165
CAN,2015,0.2245715710425084
CAN,2016,0.31530701598484034
CAN,2017,0.3247694661269266
CAN,2018,0.3459375120184618
CAN,2019,0.3715154502889057
CAN,2020,0.3692727534126173
CAN,2021,0.34904399713864737
CHE,2011,0.16803715558158017
CHE,2012,0.16533169422506155
CHE,2013,0.17123618091492823
CHE,2014,0.17385851067299485
CHE,2015,0.17731724510960434
CHE,2016,0.17917444928120324
CHE,2017,0.17001635802037143
CHE,2018,0.1690881510694009
CHE,2019,0.17081048358464804
CHE,2020,0.16627152988314237
CHE,2021,0.041864677002443555
CHL,2011,0.01901144955408252
CHL,2012,0.01737311225854592
CHL,2013,0.015671919016893177
CHL,2014,0.015040317683317265
CHL,2015,0.01402229645289607
CHL,2016,0.013733809992893219
CHL,2017,0.013876260665636294
CHL,2018,0.013661098882040663
CHL,2019,0.010913201417588586
CHL,2020,0.012606655246353113
CHL,2021,0.21430370971467957
CHN,2011,0.12277906685744101
CHN,2012,0.11124723750409643
CHN,2013,0.11542350371473942
CHN,2014,0.10355273967037894
CHN,2015,0.09141279355031123
CHN,2016,0.0877039777410465
CHN,2017,0.09269737669951379
CHN,2018,0.094652049201594
CHN,2019,0.10445774517736912
CHN,2020,0.20718986690273616
CHN,2021,0.204759197325013
CMR,2011,0.1654676259204265
CMR,2012,0.16546762592496891
CMR,2013,0.16546762592328695
CMR,2014,0.16546762585671962
CMR,2015,0.16546762584882088
CMR,2016,0.16546762589200276
CMR,2017,0.16546762589960445
CMR,2018,0.16546762585873967
CMR,2019,0.16546762591395214
CMR,2020,0.16546762593059078
CMR,2021,0.16546762585296979
COL,2011,0.2569536753350243
COL,2012,0.2530215111578299
COL,2013,0.24956485761007655
COL,2014,0.24661356562546446
COL,2015,0.24415307832146751
COL,2016,0.24461607037774416
COL,2017,0.24524714343496185
COL,2018,0.24590122960147448
COL,2019,0.24638371089921268
COL,2020,0.2465671281523617
COL,2021,0.24782070455577349
COM,2011,0.16546762589473038
COM,2012,0.16546762592314648
COM,2013,0.1654676258961231
COM,2014,0.1654676258491305
COM,2015,0.16546762588525646
COM,2016,0.16546762588070366
COM,2017,0.16546762595260217
COM,2018,0.16546762591154413
COM,2019,0.16546762585644564
COM,2020,0.16546762589296135
COM,2021,0.16546762586451297
CPV,2011,0.16546762584849758
CPV,2012,0.16546762595560707
CPV,2013,0.1654676259587396
CPV,2014,0.16546762588215172
CPV,2015,0.16546762592131029
CPV,2016,0.1654676258929871
CPV,2017,0.1654676259433299
CPV,2018,0.16546762589261843
CPV,2019,0.16546762586569613
CPV,2020,0.16546762590557113
CPV,2021,0.16546762592718897
CRI,2011,0.26455017786025575
CRI,2012,0.2570118958398465
CRI,2013,0.2502930558272835
CRI,2014,0.24426574650725855
CRI,2015,0.23882922295822362
